# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab spades_16S_rRNA/spades_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm spades_16S_rRNA.fasta
# date:       Mon Jan  7 23:03:26 2019
# num seqs:   801
# dbsize(Mb): 0.871186
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    Conidiobolus_lamprauges_NRRL_1229_NODE_1300.1                          477         452      1   1582     -0.67         -   31
  bacteria    Conidiobolus_lamprauges_NRRL_1229_NODE_2596.1                          257         276      1   1582      9.70         -   65
  bacteria    Rhizopus_arrhizus_NRRL_A-13860_NODE_6575                                 1         251      1   1582    338.93         -   57
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_8053                              1         642      1   1582    814.30         -   52
  bacteria    Phycomyces_theobromatus_NRRL_1467_NODE_12070                             1         307      1   1582    330.24         -   53
  bacteria    Zygorhynchus_exponens_NRRL_1492_NODE_6553                                1         317      1   1582    252.46         -   50
  bacteria    Modicella_reniformis_MES-2146_NODE_20                                    1        1039      1   1582   1041.42         -   46
  bacteria    Modicella_reniformis_MES-2146_NODE_20                                  949         893      1   1582      0.49         -   47
  bacteria    Modicella_reniformis_MES-2146_NODE_56                                    1         764      1   1582    646.89         -   47
  bacteria    Modicella_reniformis_MES-2146_NODE_56                                  455         385      1   1582     -0.57         -   44
  bacteria    Modicella_reniformis_MES-2146_NODE_10660                                 1         523      1   1582    284.26         -   34
  bacteria    Modicella_reniformis_MES-2146_NODE_4572                                  1         407      1   1582    307.27         -   37
  bacteria    Modicella_reniformis_MES-2146_NODE_4572                                402         385      1   1582     -0.96         -   33
  bacteria    Modicella_reniformis_MES-2146_NODE_35536                                 2         214      1   1582    274.66         -   52
  bacteria    Modicella_reniformis_MES-2146_NODE_33286                                 2         235      1   1582    240.57         -   50
  bacteria    Modicella_reniformis_MES-2146_NODE_33286                               161          91      1   1582     -0.90         -   38
  bacteria    Modicella_reniformis_MES-2146_NODE_4572.1                                1         209      1   1582    194.39         -   43
  bacteria    Modicella_reniformis_MES-2146_NODE_43288                                21         149      1   1582    164.37         -   52
  bacteria    Modicella_reniformis_MES-2146_NODE_42463                                 1         159      1   1582    148.19         -   48
  bacteria    Modicella_reniformis_MES-2146_NODE_44                                    1         157      1   1582    142.24         -   48
  bacteria    Modicella_reniformis_MES-2146_NODE_45513                                 1         149      1   1582    125.25         -   51
  bacteria    Modicella_reniformis_MES-2146_NODE_45527                                 1         149      1   1582    116.16         -   52
  bacteria    Modicella_reniformis_MES-2146_NODE_41988                                 1         160      1   1582    109.10         -   54
  bacteria    Modicella_reniformis_MES-2146_NODE_42054                                 1         160      1   1582    103.57         -   54
  bacteria    Modicella_reniformis_MES-2146_NODE_45960                                 1         145      1   1582    119.84         -   50
  bacteria    Modicella_reniformis_MES-2146_NODE_52851                                30         114      1   1582    105.18         -   55
  bacteria    Modicella_reniformis_MES-2146_NODE_37004                                 1         208      1   1582    130.33         -   42
  bacteria    Modicella_reniformis_MES-2146_NODE_89386                                 1          92      1   1582    106.75         -   47
  bacteria    Modicella_reniformis_MES-2146_NODE_59963                                 1         107      1   1582    107.83         -   55
  bacteria    Modicella_reniformis_MES-2146_NODE_67284                                 1         101      1   1582     75.48         -   49
  bacteria    Modicella_reniformis_MES-2146_NODE_75393                                 7          85      1   1582     58.63         -   52
  bacteria    Modicella_reniformis_MES-2146_NODE_69670                                 7          86      1   1582     57.91         -   52
  bacteria    Modicella_reniformis_MES-2146_NODE_74811                                 1          98      1   1582     75.33         -   46
  bacteria    Modicella_reniformis_MES-2146_NODE_68895                                 1         111      1   1582     77.04         -   52
  bacteria    Modicella_reniformis_MES-2146_NODE_132352                                1          68      1   1582     50.44         -   50
  bacteria    Modicella_reniformis_MES-2146_NODE_88051                                 1          97      1   1582     61.59         -   49
  bacteria    Modicella_reniformis_MES-2146_NODE_171370                                1          55      1   1582     33.09         -   51
  bacteria    Modicella_reniformis_MES-2146_NODE_177425                                1          55      1   1582     45.23         -   49
  bacteria    Rhizopus_stolonifer_SM148_NODE_109                                     217         398      1   1582     70.93         -   41
  bacteria    Rhizopus_sp._NRRL_A-18472_NODE_5846                                      1         263      1   1582    314.53         -   52
  bacteria    Rhizopus_sp._NRRL_A-18472_NODE_5846                                     90          67      1   1582     -0.50         -   38
  bacteria    Rhizopus_oligosporus_Saito_NRRL_A-26124_NODE_2653                        1         791      1   1582   1093.61         -   54
  bacteria    Rhizopus_oligosporus_Saito_NRRL_A-26124_NODE_9318                        1         749      1   1582    915.25         -   57
  bacteria    Rhizopus_oligosporus_Saito_NRRL_A-26124_NODE_9318                      441         420      1   1582     -0.95         -   41
  bacteria    Conidiobolus_heterosporus_ARSEF_6386_NODE_4                              1        1174      1   1582    246.53         -   38
  bacteria    Conidiobolus_heterosporus_ARSEF_6386_NODE_4                            544         524      1   1582      0.25         -   29
  bacteria    Conidiobolus_heterosporus_ARSEF_6386_NODE_100                          233         944      1   1582     45.94         -   44
  bacteria    Conidiobolus_heterosporus_ARSEF_6386_NODE_100.1                        257         276      1   1582      9.70         -   65
  bacteria    Mucor_heterosporus_NRRL_3154_NODE_5893                                   1         543      1   1582    673.54         -   54
  bacteria    Mucor_heterosporus_NRRL_3154_NODE_6626                                   1         390      1   1582    449.41         -   50
  bacteria    Mucor_heterosporus_NRRL_3154_NODE_8163                                   1         260      1   1582    247.60         -   53
  bacteria    Rhizopus_oryzae_NRRL_66569_NODE_7.1                                     36         305      1   1582     60.46         -   42
  bacteria    Rhizopus_formosaensis_NRRL_A-10180_NODE_4.1                             36         324      1   1582     71.68         -   42
  bacteria    Rhizopus_arrhizus_NRRL_66564_NODE_1445                                   1        1529      1   1582   2045.26         -   56
  bacteria    Rhizopus_arrhizus_NRRL_66564_NODE_1445                                 443         422      1   1582     -0.95         -   41
  bacteria    Rhizopus_stolonifer_SM13_NODE_148                                        1        1526      1   1582   2209.29         -   59
  bacteria    Rhizopus_stolonifer_SM13_NODE_5306                                       1         480      1   1582    726.57         -   55
  bacteria    Rhizopus_stolonifer_SM13_NODE_5117                                       1         524      1   1582    738.57         -   55
  bacteria    Rhizopus_stolonifer_SM13_NODE_840                                        2         338      1   1582    393.33         -   54
  bacteria    Rhizopus_stolonifer_SM13_NODE_20                                         1         336      1   1582    397.01         -   57
  bacteria    Rhizopus_stolonifer_SM13_NODE_151                                        1          51      1   1582     76.01         -   55
  bacteria    Rhizopus_stolonifer_SM13_NODE_3531                                       1          51      1   1582     76.01         -   55
  bacteria    Rhizopus_stolonifer_SM_114_NODE_1                                      660        1311      1   1582     51.12         -   33
  bacteria    Rhizopus_stolonifer_SM_114_NODE_1                                      175         151      1   1582     -0.23         -   32
  bacteria    Mortierella_ovata_NRRL_13128_NODE_434                                   42         288      1   1582     55.30         -   48
  bacteria    Mortierella_sp_AD011_NODE_1937                                           4          32      1   1582     10.93         -   41
  bacteria    Mortierella_sp_AD011_NODE_141                                          119         161      1   1582      2.33         -   58
  bacteria    Rhizopus_stolonifer_SM27_NODE_12                                         1         608      1   1582    923.02         -   53
  bacteria    Rhizopus_stolonifer_SM27_NODE_8                                          1         609      1   1582    931.69         -   55
  bacteria    Rhizopus_stolonifer_SM108_NODE_4                                       660        1311      1   1582     51.12         -   33
  bacteria    Rhizopus_stolonifer_SM108_NODE_4                                       175         151      1   1582     -0.23         -   32
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_11101                            1         388      1   1582    521.41         -   52
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_648                            660        1311      1   1582     51.12         -   33
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_648                            175         151      1   1582     -0.23         -   32
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_3364                             1         625      1   1582    184.47         -   40
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_3364                            58          34      1   1582      2.87         -   40
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_4511                           239         345      1   1582     37.40         -   54
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_11101.1                          1         265      1   1582    313.76         -   57
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_7643                           226         332      1   1582     40.90         -   52
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_3364.1                           1         361      1   1582     59.78         -   46
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_17840                            1         259      1   1582     89.06         -   48
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_17840                          211         179      1   1582      4.97         -   30
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_11584                            4         189      1   1582    110.62         -   47
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_17529                            1          72      1   1582     43.65         -   44
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_11584.1                         62         121      1   1582     36.70         -   50
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_18918                          207         224      1   1582      5.82         -   61
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_4511.1                         516         535      1   1582      9.70         -   65
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_7643.1                         257         276      1   1582      9.70         -   65
  bacteria    Conidiobolus_rhysosporus_ARSEF_448_NODE_9649                            18         189      1   1582     23.82         -   37
  bacteria    Rhizopus_nodosus_NRRL_1473_NODE_9464                                     4         195      1   1582     17.04         -   40
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_12141               1         262      1   1582    230.57         -   53
  bacteria    Mucor_petrinsularis_var._echinosporus_NRRL_3141_NODE_14377              39         219      1   1582    185.02         -   54
#
# Post-search info for CM 2: bacteria
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00       957      0.3836
#
#    run time  (hr:min:sec)
# -----------
#    00:00:31
#
# Pre-search info for CM 3: eukarya
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: eukarya
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  eukarya     Mucor_recurvus_NRRL_2358_NODE_15150                                    156         197      1   1881     19.85         -   55
  eukarya     Mucor_recurvus_NRRL_2358_NODE_15913                                    195         222      1   1881      5.26         -   71
  eukarya     Mucor_recurvus_NRRL_2358_NODE_15710                                    150         169      1   1881      9.20         -   65
  eukarya     Mucor_recurvus_NRRL_2358_NODE_15149                                     64         110      1   1881     31.25         -   57
  eukarya     Coemansia_sp._RSA_487_NODE_111                                         423         442      1   1881      0.48         -   60
  eukarya     Coemansia_sp._RSA_487_NODE_446                                           1         270      1   1881    307.14         -   48
  eukarya     Coemansia_sp._RSA_487_NODE_446.1                                         1         327      1   1881    378.94         -   48
  eukarya     Rhizopus_stolonifer_SM70_NODE_22                                      1334        1478      1   1881     43.95         -   59
  eukarya     Rhizopus_stolonifer_SM70_NODE_7                                        499         518      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM70_NODE_150                                      350         379      1   1881      1.05         -   37
  eukarya     Rhizopus_stolonifer_SM70_NODE_180                                      157         176      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM70_NODE_128                                       31         362      1   1881    188.21         -   45
  eukarya     Rhizopus_stolonifer_SM105_NODE_1                                       499         518      1   1881      0.48         -   60
  eukarya     Conidiobolus_thromboides_ARSEF_4968_NODE_3                            1329        1366      1   1881      3.65         -   45
  eukarya     Conidiobolus_thromboides_ARSEF_4968_NODE_3                              29           2      1   1881     -0.05         -   39
  eukarya     Conidiobolus_thromboides_ARSEF_4968_NODE_2                               1         944      1   1881   1322.39         -   43
  eukarya     Conidiobolus_thromboides_ARSEF_4968_NODE_2.1                             1         333      1   1881    528.74         -   47
  eukarya     Dichotomocladium_elegans_NRRL_2754_NODE_1387                             1         164      1   1881    128.22         -   51
  eukarya     Dichotomocladium_elegans_NRRL_2754_NODE_4322                             1         237      1   1881    158.39         -   50
  eukarya     Rhizopus_stolonifer_SM14c_NODE_61                                      882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_arrhizus_NRRL_2582_NODE_67                                   1025        1222      1   1881     28.65         -   56
  eukarya     Rhizopus_arrhizus_NRRL_2582_NODE_18                                    243         272      1   1881      6.19         -   57
  eukarya     Rhizopus_arrhizus_NRRL_2582_NODE_2714                                   19          50      1   1881      5.64         -   59
  eukarya     Coemansia_sp._RSA_451_NODE_2                                           418         441      1   1881      0.79         -   58
  eukarya     Coemansia_sp._RSA_451_NODE_2.1                                         248         257      1   1881     -0.02         -   20
  eukarya     Coemansia_sp._RSA_451_NODE_2.1                                         345         334      1   1881      1.80         -   42
  eukarya     Rhizopus_microsporus_NRRL_5554_NODE_186                               1324        1521      1   1881     28.65         -   56
  eukarya     Mucor_pusillus_Lindt_NRRL_A-16035_NODE_772                               1         232      1   1881    201.92         -   47
  eukarya     Mucor_pusillus_Lindt_NRRL_A-16035_NODE_1438                              4         228      1   1881    225.31         -   48
  eukarya     Mucor_pusillus_Lindt_NRRL_A-16035_NODE_828                               1         422      1   1881    410.04         -   45
  eukarya     Rhizopus_stolonifer_SM91_NODE_39                                      1198        1227      1   1881      1.05         -   37
  eukarya     Mucor_laxorrhizus_NRRL_2814_NODE_5809                                  222         241      1   1881      9.20         -   65
  eukarya     Rhizopus_stolonifer_SM_139_NODE_7                                      882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_nigricans_Ehrenberg_NRRL_1477_NODE_37                           4         199      1   1881    186.56         -   44
  eukarya     Rhizopus_stolonifer_SM16-2_NODE_17                                     882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM16-2_NODE_12                                     499         518      1   1881      0.48         -   60
  eukarya     Mucor_pusillus_NRRL_A-13674_NODE_118                                     2         302      1   1881    315.53         -   45
  eukarya     Mucor_pusillus_NRRL_A-13674_NODE_118                                   191         181      1   1881      2.12         -   45
  eukarya     Mucor_pusillus_NRRL_A-13674_NODE_905                                     1         218      1   1881    166.21         -   50
  eukarya     Absidia_dubia_NRRL_1322_NODE_6539                                      488         529      1   1881     12.64         -   52
  eukarya     Absidia_dubia_NRRL_1322_NODE_11058                                      74         106      1   1881      5.89         -   52
  eukarya     Absidia_dubia_NRRL_1322_NODE_10556                                      96         212      1   1881     17.35         -   60
  eukarya     Rhizopus_stolonifer_SM_133_NODE_7                                      882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM_133_NODE_25                                     346         375      1   1881      1.05         -   37
  eukarya     Rhizopus_stolonifer_SM_144_NODE_1                                      237         285      1   1881     27.18         -   57
  eukarya     Rhizopus_stolonifer_SM_144_NODE_19                                    1195        1236      1   1881      4.08         -   38
  eukarya     Rhizopus_stolonifer_SM9_NODE_51                                       1139        1337      1   1881     30.12         -   57
  eukarya     Rhizopus_stolonifer_SM9_NODE_51                                        929         916      1   1881     -0.63         -   36
  eukarya     Rhizopus_stolonifer_SM_100_NODE_1                                      882         923      1   1881     29.98         -   52
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_489                                  1413        1444      1   1881      2.57         -   47
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_530                                     1         942      1   1881   1178.09         -   42
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_7826                                    1         696      1   1881    402.19         -   39
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_29076                                   1         115      1   1881    143.17         -   49
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_27795                                   1         111      1   1881    143.73         -   50
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_29031                                   1         106      1   1881    134.99         -   50
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_29034                                   1         106      1   1881    135.28         -   50
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_530.1                                   1         331      1   1881    513.47         -   48
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28054                                   1         106      1   1881    126.81         -   49
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_29051                                   1         106      1   1881    126.70         -   51
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_30609                                   1          90      1   1881    111.63         -   50
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28735                                   1          90      1   1881    101.83         -   51
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_11141                                   1         251      1   1881    201.35         -   35
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28169                                   1         144      1   1881    160.07         -   40
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28772                                   1         133      1   1881    146.23         -   38
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_25555                                   1         147      1   1881    186.65         -   45
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28779                                   1         133      1   1881    146.23         -   38
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28814                                   1         133      1   1881    138.10         -   39
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28026                                   1         151      1   1881    139.71         -   38
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28024                                   1         151      1   1881    136.36         -   39
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_23776                                   1         140      1   1881    149.23         -   46
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28465                                   1         140      1   1881    115.31         -   39
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_29744                                   1         108      1   1881    105.44         -   44
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_28481                                   1         140      1   1881    118.42         -   39
  eukarya     Conidiobolus_sp._NRRL_29146_NODE_29246                                   1         113      1   1881    113.08         -   45
  eukarya     Rhizopus_stolonifer_SM_137_NODE_1889                                  1322        1519      1   1881     28.65         -   55
  eukarya     Rhizopus_stolonifer_SM_137_NODE_3056                                   669         710      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM_137_NODE_13076                                  153         345      1   1881     18.46         -   59
  eukarya     Rhizopus_stolonifer_SM_137_NODE_26455                                  146         165      1   1881      9.20         -   65
  eukarya     Rhizopus_stolonifer_SM_137_NODE_4517                                   487         506      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM_137_NODE_38654                                    3         145      1   1881    131.93         -   48
  eukarya     Mucor_griseo-ochraceus_var._minuta_NRRL_3246_NODE_9571                 141         182      1   1881     13.71         -   48
  eukarya     Mucor_aligarensis_NRRL_3099_NODE_8200                                  475         516      1   1881     13.71         -   48
  eukarya     Mucor_aligarensis_NRRL_3099_NODE_10869                                 279         322      1   1881     10.49         -   50
  eukarya     Mucor_aligarensis_NRRL_3099_NODE_13373                                   1          53      1   1881      6.01         -   51
  eukarya     Mucor_aligarensis_NRRL_3099_NODE_1231                                   13         126      1   1881    130.32         -   52
  eukarya     Rhizopus_stolonifer_SM_92_NODE_13                                      788         829      1   1881     29.98         -   52
  eukarya     Circinella_mucoroides_NRRL_1354_NODE_12152                              41          60      1   1881      9.20         -   65
  eukarya     Rhizopus_microsporus_NRRL_5558_NODE_1629                              1322        1519      1   1881     28.65         -   56
  eukarya     Coemansia_sp._RSA_1646_NODE_114                                        423         442      1   1881      0.48         -   60
  eukarya     Coemansia_sp._RSA_1646_NODE_541                                          1         172      1   1881    217.65         -   46
  eukarya     Coemansia_sp._RSA_1646_NODE_541.1                                        1         278      1   1881    286.58         -   48
  eukarya     Mucor_luteus_NRRL_2865_NODE_2                                         1100        1147      1   1881     10.12         -   42
  eukarya     Mucor_luteus_NRRL_2865_NODE_2                                          861         841      1   1881     -0.55         -   19
  eukarya     Mucor_luteus_NRRL_2865_NODE_2535                                         1         186      1   1881    187.29         -   41
  eukarya     Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240_NODE_83                1322        1519      1   1881     27.98         -   56
  eukarya     Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240_NODE_105                 14          60      1   1881     10.33         -   55
  eukarya     Thamnostylum_repens_Tieghem_Upadhyay_NRRL_6240_NODE_297                 14          60      1   1881     10.33         -   55
  eukarya     Absidia_corymbifera_NRRL_2982_NODE_14975                                 1         248      1   1881    160.34         -   49
  eukarya     Rhizopus_stolonifer_SM72_NODE_1                                        626         645      1   1881      0.48         -   60
  eukarya     Circinella_minor_CBS_143.56_NODE_27060                                 171         190      1   1881      0.48         -   60
  eukarya     Spiromyces_aspiralis_RSA_2271_NODE_4                                   415         434      1   1881      0.48         -   60
  eukarya     Spiromyces_aspiralis_RSA_2271_NODE_1211                                 28         651      1   1881    747.94         -   50
  eukarya     Spiromyces_aspiralis_RSA_2271_NODE_1211                                125         110      1   1881     -0.17         -   31
  eukarya     Spiromyces_aspiralis_RSA_2271_NODE_1211.1                                1         626      1   1881    932.85         -   44
  eukarya     Spiromyces_aspiralis_RSA_2271_NODE_1211.2                                1         228      1   1881    290.16         -   45
  eukarya     Rhizopus_microsporus_NRRL_5553_NODE_1442                              1324        1521      1   1881     28.65         -   56
  eukarya     Rhizopus_microsporus_NRRL_5547_NODE_1409                              1322        1519      1   1881     28.65         -   56
  eukarya     Conidiobolus_rhysosporus_NRRL_1225_NODE_2847                           578         625      1   1881     10.12         -   42
  eukarya     Conidiobolus_rhysosporus_NRRL_1225_NODE_2847                           339         319      1   1881     -0.55         -   19
  eukarya     Conidiobolus_rhysosporus_NRRL_1225_NODE_5108                             1         933      1   1881   1272.07         -   40
  eukarya     Conidiobolus_rhysosporus_NRRL_1225_NODE_5108                           536         512      1   1881     -0.89         -   20
  eukarya     Conidiobolus_rhysosporus_NRRL_1225_NODE_2847.1                         440         463      1   1881      0.79         -   58
  eukarya     Conidiobolus_rhysosporus_NRRL_1225_NODE_5108.1                           1         330      1   1881    500.91         -   46
  eukarya     Rhizopus_stolonifer_SM_119_NODE_69                                     788         829      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM_119_NODE_15566                                   82         226      1   1881     43.95         -   52
  eukarya     Rhizopus_stolonifer_SM_119_NODE_5210                                   350         379      1   1881      1.05         -   37
  eukarya     Rhizopus_stolonifer_SM_119_NODE_8575                                   139         158      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM_146_NODE_21                                     479         498      1   1881      0.48         -   60
  eukarya     Mucor_pakistanicus_NRRL_6589_NODE_39                                   759         800      1   1881     12.64         -   52
  eukarya     Mucor_pakistanicus_NRRL_6589_NODE_76.1                                 234         304      1   1881     21.36         -   58
  eukarya     Mucor_pakistanicus_NRRL_6589_NODE_105                                   20          39      1   1881      9.20         -   65
  eukarya     Mucor_hiemalis_NRRL_29268_NODE_141                                    1187        1216      1   1881      0.78         -   37
  eukarya     Mucor_hiemalis_NRRL_29268_NODE_228                                       1         366      1   1881    506.50         -   54
  eukarya     Mucor_hiemalis_NRRL_29268_NODE_228.1                                     1         293      1   1881    437.25         -   47
  eukarya     Mucor_hiemalis_NRRL_29268_NODE_228.2                                     1         242      1   1881    273.26         -   52
  eukarya     Mucor_hiemalis_NRRL_29268_NODE_228.2                                   115          83      1   1881      0.39         -   48
  eukarya     Coemansia_sp._RSA_1804_NODE_3417                                      1014        1070      1   1881      4.79         -   42
  eukarya     Coemansia_sp._RSA_1804_NODE_6                                          672         731      1   1881      2.91         -   37
  eukarya     Coemansia_sp._RSA_1804_NODE_6                                         1033        1017      1   1881     -0.26         -   29
  eukarya     Coemansia_sp._RSA_1804_NODE_1512                                         1         171      1   1881    207.25         -   46
  eukarya     Coemansia_sp._RSA_1804_NODE_1512.1                                       1         328      1   1881    355.23         -   47
  eukarya     Rhizopus_stolonifer_SM22_NODE_14                                       342         361      1   1881      0.48         -   60
  eukarya     Mortierella_chlamydospora_NRRL_2769_NODE_7283                           28         404      1   1881    339.83         -   48
  eukarya     Mortierella_chlamydospora_NRRL_2769_NODE_3111                            1         142      1   1881     74.46         -   46
  eukarya     Thamnostylum_piriforme_NRRL_A-21589_NODE_3014                            1         232      1   1881    134.76         -   50
  eukarya     Conidiobolus_polytocus_NRRL_1231_NODE_426                              199         221      1   1881      0.55         -   43
  eukarya     Conidiobolus_polytocus_NRRL_1231_NODE_2792                               1         465      1   1881    620.89         -   42
  eukarya     Conidiobolus_polytocus_NRRL_1231_NODE_3188                               1         540      1   1881    640.57         -   43
  eukarya     Conidiobolus_polytocus_NRRL_1231_NODE_4660                             138         163      1   1881      0.68         -   35
  eukarya     Conidiobolus_polytocus_NRRL_1231_NODE_2792.1                             1         329      1   1881    503.36         -   47
  eukarya     Rhizopus_stolonifer_SM_113_NODE_2                                      626         645      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM106_NODE_2                                       626         645      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM106_NODE_16                                        1         398      1   1881    537.24         -   45
  eukarya     Mortierella_chlamydospora_AD033_NODE_3076                               35         247      1   1881    198.80         -   45
  eukarya     Mortierella_chlamydospora_AD033_NODE_5572                                1         184      1   1881    140.85         -   49
  eukarya     Rhizopus_stolonifer_SM38_NODE_1009                                     882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM38_NODE_1183                                    1275        1472      1   1881     51.13         -   60
  eukarya     Rhizopus_stolonifer_SM38_NODE_1161                                    1387        1531      1   1881     43.95         -   52
  eukarya     Rhizopus_stolonifer_SM38_NODE_1947                                     292         489      1   1881     28.65         -   55
  eukarya     Rhizopus_stolonifer_SM38_NODE_61                                       513         532      1   1881      9.20         -   65
  eukarya     Rhizopus_stolonifer_SM38_NODE_480                                      499         518      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM38_NODE_30728                                    280         321      1   1881     14.04         -   48
  eukarya     Rhizopus_stolonifer_SM38_NODE_34706                                     22          40      1   1881      7.24         -   68
  eukarya     Rhizopus_stolonifer_SM38_NODE_23262                                     67         211      1   1881     17.98         -   58
  eukarya     Rhizopus_stolonifer_SM38_NODE_18596                                    350         379      1   1881      1.05         -   37
  eukarya     Rhizopus_stolonifer_SM38_NODE_3152                                     479         498      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM38_NODE_44026                                      1         221      1   1881    178.03         -   46
  eukarya     Rhizopus_stolonifer_SM38_NODE_8062                                      31         243      1   1881    141.43         -   48
  eukarya     Rhizopus_stolonifer_SM38_NODE_28084                                      6         214      1   1881    145.78         -   44
  eukarya     Rhizopus_stolonifer_SM38_NODE_1932                                       1         400      1   1881    539.97         -   43
  eukarya     Mycotypha_microspora_IMI_282443_NODE_279                              1147        1206      1   1881      4.30         -   42
  eukarya     Rhizopus_stolonifer_SM43_NODE_62                                        14          33      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM19-2_NODE_23                                     499         518      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM19-2_NODE_66                                     240         259      1   1881      0.48         -   60
  eukarya     Mortierella_hyalina_JES_103_NODE_5                                     882         923      1   1881     29.98         -   52
  eukarya     Mortierella_hyalina_JES_103_NODE_7683                                  688         729      1   1881     29.98         -   52
  eukarya     Mortierella_hyalina_JES_103_NODE_577                                  1332        1504      1   1881     18.76         -   43
  eukarya     Mortierella_hyalina_JES_103_NODE_577                                   350         333      1   1881      1.52         -   39
